"","TimeStep","X10Trial_Prey","X10Trial_Predator","X20Trial_Prey","X20Trial_Predator","X30Trial_Prey","X30Trial_Predator","X40Trial_Prey","X40Trial_Predatory","X50Trial_Prey","X50Trial_Predator","X60Trial_Prey","X60Trial_Predator","X70Trial_Prey","X70Trial_Predator","X80Trial_Prey","X80Trial_Predator","X90Trial_Prey","X90Trial_Predator","X100Trial_Prey","X100Trial_Predator"
"689",689,0,8.51777955007508e-09,0,2.19457759567927e-06,0,3.05468641860111e-07,0,0.0070763788163873,0,0.00218558666421893,0,0.00257900045789626,0,0.00785205614698358,0,1.44198109768758e-07,0,2.29943544831163e-07,0,4.13571594021709e-07
"690",690,0,8.09189057257133e-09,0,2.0848487158953e-06,0,2.90195209767105e-07,0,0.00672255987556794,0,0.00207630733100799,0,0.00245005043500145,0,0.0074594533396344,0,1.3698820428032e-07,0,2.18446367589604e-07,0,3.92893014320623e-07
"691",691,0,7.68729604394276e-09,0,1.98060628010054e-06,0,2.7568544927875e-07,0,0.00638643188178954,0,0.00197249196445759,0,0.00232754791325137,0,0.00708648067265268,0,1.30138794066304e-07,0,2.07524049210124e-07,0,3.73248363604592e-07
"692",692,0,7.30293124174563e-09,0,1.88157596609551e-06,0,2.61901176814812e-07,0,0.00606711028770006,0,0.00187386736623471,0,0.0022111705175888,0,0.00673215663902005,0,1.23631854362989e-07,0,1.97147846749618e-07,0,3.54585945424363e-07
"693",693,0,6.93778467965834e-09,0,1.78749716779074e-06,0,2.48806117974072e-07,0,0.00576375477331506,0,0.00178017399792297,0,0.00210061199170936,0,0.00639554880706904,0,1.1745026164484e-07,0,1.87290454412137e-07,0,3.36856648153144e-07
"694",694,0,6.59089544567543e-09,0,1.6981223094012e-06,0,2.36365812075368e-07,0,0.00547556703464931,0,0.00169116529802682,0,0.0019955813921239,0,0.00607577136671559,0,1.11577748562598e-07,0,1.7792593169153e-07,0,3.20013815745487e-07
"695",695,0,6.26135067339166e-09,0,1.61321619393114e-06,0,2.245475214716e-07,0,0.00520178868291684,0,0.00160660703312548,0,0.0018958023225177,0,0.00577198279837981,0,1.05998861134468e-07,0,1.69029635106954e-07,0,3.04013124958213e-07
"696",696,0,5.94828313972207e-09,0,1.53255538423458e-06,0,2.1332014539802e-07,0,0.004941699248771,0,0.00152627668146921,0,0.00180101220639182,0,0.00548338365846082,0,1.00698918077744e-07,0,1.60578153351606e-07,0,2.88812468710302e-07
"697",697,0,5.65086898273597e-09,0,1.45592761502285e-06,0,2.02654138128119e-07,0,0.00469461428633245,0,0.00144996284739575,0,0.00171096159607223,0,0.00520921447553778,0,9.56639721738571e-08,0,1.52549245684026e-07,0,2.74371845274787e-07
"698",698,0,5.36832553359917e-09,0,1.38313123427171e-06,0,1.92521431221713e-07,0,0.00445988357201583,0,0.00137746470502596,0,0.00162541351626861,0,0.00494875375176089,0,9.08807735651642e-08,0,1.44921783399824e-07,0,2.60653253011048e-07
"699",699,0,5.09990925691921e-09,0,1.31397467255813e-06,0,1.82895359660627e-07,0,0.00423688939341504,0,0.00130859146977466,0,0.00154414284045518,0,0.00470131606417285,0,8.6336734886906e-08,0,1.37675694229833e-07,0,2.47620590360495e-07
"700",700,0,4.84491379407325e-09,0,1.24827593893022e-06,0,1.73750591677596e-07,0,0.00402504492374429,0,0.00124316189628593,0,0.00146693569843242,0,0.00446625026096421,0,8.20198981425607e-08,0,1.30791909518342e-07,0,2.35239560842471e-07
"701",701,0,4.60266810436959e-09,0,1.18586214198371e-06,0,1.65063062093716e-07,0,0.00382379267755707,0,0.00118100380147163,0,0.0013935889135108,0,0.004242937747916,0,7.79189032354327e-08,0,1.24252314042424e-07,0,2.23477582800347e-07
"702",702,0,4.37253469915111e-09,0,1.12656903488452e-06,0,1.5680990898903e-07,0,0.00363260304367922,0,0.00112195361139805,0,0.00132390946783526,0,0.0040307908605202,0,7.4022958073661e-08,0,1.18039698340303e-07,0,2.1230370366033e-07
"703",703,0,4.15390796419355e-09,0,1.0702405831403e-06,0,1.48969413539579e-07,0,0.00345097289149526,0,0.00106585593082815,0,0.0012577139944435,0,0.00382925131749419,0,7.0321810169978e-08,0,1.12137713423288e-07,0,2.01688518477313e-07
"704",704,0,3.94621256598388e-09,0,1.01672855398328e-06,0,1.415209428626e-07,0,0.00327842424692049,0,0.00101256313428674,0,0.00119482829472132,0,0.00363778875161948,0,6.68057196614791e-08,0,1.06530827752124e-07,0,1.91604092553448e-07
"705",705,0,3.74890193768468e-09,0,9.65892126284118e-07,0,1.3444489571947e-07,0,0.00311450303457447,0,0.000961934977572405,0,0.00113508687998526,0,0.0034558993140385,0,6.34654336784051e-08,0,1.01204286364518e-07,0,1.82023887925775e-07
"706",706,0,3.56145684080045e-09,0,9.17597519969912e-07,0,1.27722650933496e-07,0,0.00295877788284575,0,0.000913838228693785,0,0.001078332535986,0,0.00328310434833658,0,6.02921619944849e-08,0,9.61440720462916e-08,0,1.72922693529486e-07
"707",707,0,3.38338399876043e-09,0,8.71717643971416e-07,0,1.21336518386822e-07,0,0.00281083898870346,0,0.000868146317259095,0,0.0010244159091867,0,0.00311894913091975,0,5.72775538947606e-08,0,9.1336868443977e-08,0,1.64276558853012e-07
"708",708,0,3.2142147988224e-09,0,8.28131761772845e-07,0,1.1526969246748e-07,0,0.00267029703926829,0,0.00082473900139614,0,0.000973195113727361,0,0.00296300167437376,0,5.44136762000226e-08,0,8.67700250217782e-08,0,1.56062730910361e-07
"709",709,0,3.05350405888128e-09,0,7.86725173684203e-07,0,1.09506207844106e-07,0,0.00253678218730487,0,0.000783502051326333,0,0.000924535358040993,0,0.00281485159065507,0,5.16929923900215e-08,0,8.24315237706893e-08,0,1.48259594364843e-07
"710",710,0,2.90082885593722e-09,0,7.47388914999993e-07,0,1.04030897451901e-07,0,0.00240994307793963,0,0.000744326948760017,0,0.000878308590138943,0,0.00267410901112232,0,4.91083427705204e-08,0,7.83099475821548e-08,0,1.40846614646601e-07
"711",711,0,2.75578741314036e-09,0,7.10019469249993e-07,0,9.8829352579306e-08,0,0.00228944592404265,0,0.000707110601322016,0,0.000834393160631996,0,0.0025404035605662,0,4.66529256319944e-08,0,7.43944502030471e-08,0,1.33804283914271e-07
"712",712,0,2.61799804248334e-09,0,6.74518495787494e-07,0,9.38878849503407e-08,0,0.00217497362784051,0,0.000671755071255915,0,0.000792673502600396,0,0.00241338338253789,0,4.43202793503946e-08,0,7.06747276928947e-08,0,1.27114069718558e-07
"713",713,0,2.48709814035917e-09,0,6.40792570998119e-07,0,8.91934907028237e-08,0,0.00206622494644849,0,0.000638167317693119,0,0.000753039827470377,0,0.002292714213411,0,4.21042653828749e-08,0,6.714099130825e-08,0,1.2075836623263e-07
"714",714,0,2.36274323334122e-09,0,6.08752942448213e-07,0,8.47338161676825e-08,0,0.00196291369912606,0,0.000606258951808463,0,0.000715387836096858,0,0.00217807850274045,0,3.99990521137312e-08,0,6.37839417428375e-08,0,1.14720447920998e-07
"715",715,0,2.24460607167415e-09,0,5.78315295325802e-07,0,8.04971253592984e-08,0,0.00186476801416976,0,0.00057594600421804,0,0.000679618444292015,0,0.00206917457760343,0,3.79990995080446e-08,0,6.05947446556956e-08,0,1.08984425524948e-07
"716",716,0,2.13237576809045e-09,0,5.49399530559512e-07,0,7.64722690913335e-08,0,0.00177152961346127,0,0.000547148704007138,0,0.000645637522077414,0,0.00196571584872326,0,3.60991445326424e-08,0,5.75650074229108e-08,0,1.03535204248701e-07
"717",717,0,2.02575697968592e-09,0,5.21929554031537e-07,0,7.26486556367668e-08,0,0.00168295313278821,0,0.000519791268806781,0,0.000613355645973543,0,0.00186743005628709,0,3.42941873060103e-08,0,5.46867570517653e-08,0,9.83584440362659e-08
"718",718,0,1.92446913070163e-09,0,4.9583307632996e-07,0,6.90162228549285e-08,0,0.0015988054761488,0,0.000493801705366442,0,0.000582687863674866,0,0.00177405855347274,0,3.25794779407098e-08,0,5.1952419199177e-08,0,9.34405218344526e-08
"719",719,0,1.82824567416655e-09,0,4.71041422513462e-07,0,6.5565411712182e-08,0,0.00151886520234136,0,0.00046911162009812,0,0.000553553470491123,0,0.0016853556257991,0,3.09505040436743e-08,0,4.93547982392182e-08,0,8.876849574273e-08
"720",720,0,1.73683339045822e-09,0,4.47489351387789e-07,0,6.22871411265729e-08,0,0.00144292194222429,0,0.000445656039093214,0,0.000525875796966567,0,0.00160108784450915,0,2.94029788414906e-08,0,4.68870583272573e-08,0,8.43300709555935e-08
"721",721,0,1.64999172093531e-09,0,4.25114883818399e-07,0,5.91727840702443e-08,0,0.00137077584511308,0,0.000423373237138553,0,0.000499582007118238,0,0.00152103345228369,0,2.7932829899416e-08,0,4.45427054108944e-08,0,8.01135674078138e-08
"722",722,0,1.56749213488854e-09,0,4.03859139627479e-07,0,5.62141448667321e-08,0,0.00130223705285742,0,0.000402204575281626,0,0.000474602906762327,0,0.0014449817796695,0,2.65361884044452e-08,0,4.23155701403497e-08,0,7.61078890374231e-08
"723",723,0,1.48911752814412e-09,0,3.83666182646105e-07,0,5.34034376233955e-08,0,0.00123712520021455,0,0.000382094346517544,0,0.00045087276142421,0,0.00137273269068603,0,2.5209378984223e-08,0,4.01997916333322e-08,0,7.23024945855519e-08
"724",724,0,1.41466165173691e-09,0,3.644828735138e-07,0,5.07332657422257e-08,0,0.00117526894020382,0,0.000362989629191667,0,0.000428329123353,0,0.00130409605615173,0,2.39489100350118e-08,0,3.81898020516656e-08,0,6.86873698562743e-08
"725",725,0,1.34392856915006e-09,0,3.4625872983811e-07,0,4.81966024551144e-08,0,0.00111650549319363,0,0.000344840147732084,0,0.00040691266718535,0,0.00123889125334414,0,2.27514645332612e-08,0,3.62803119490823e-08,0,6.52530013634606e-08
"726",726,0,1.27673214069256e-09,0,3.28945793346205e-07,0,4.57867723323587e-08,0,0.00106068021853395,0,0.00032759814034548,0,0.000386567033826082,0,0.00117694669067693,0,2.16138913065982e-08,0,3.44662963516282e-08,0,6.19903512952876e-08
"727",727,0,1.21289553365793e-09,0,3.12498503678894e-07,0,4.34974337157408e-08,0,0.00100764620760725,0,0.000311218233328206,0,0.000367238682134778,0,0.00111809935614309,0,2.05331967412683e-08,0,3.27429815340468e-08,0,5.88908337305232e-08
"728",728,0,1.15225075697504e-09,0,2.9687357849495e-07,0,4.13225620299537e-08,0,0.000957263897226891,0,0.000295657321661795,0,0.000348876748028039,0,0.00106219438833593,0,1.95065369042048e-08,0,3.11058324573444e-08,0,5.5946292043997e-08
"729",729,0,1.09463821912628e-09,0,2.82029899570202e-07,0,3.9256433928456e-08,0,0.000909400702365546,0,0.000280874455578706,0,0.000331432910626637,0,0.00100908466891914,0,1.85312100589946e-08,0,2.95505408344772e-08,0,5.31489774417972e-08
"730",730,0,1.03990630816997e-09,0,2.67928404591692e-07,0,3.72936122320332e-08,0,0.000863930667247269,0,0.00026683073279977,0,0.000314861265095305,0,0.000958630435473179,0,1.76046495560449e-08,0,2.80730137927534e-08,0,5.04915285697073e-08
"731",731,0,9.87910992761472e-10,0,2.54531984362107e-07,0,3.54289316204316e-08,0,0.000820734133884905,0,0.000253489196159782,0,0.00029911820184054,0,0.00091069891369952,0,1.67244170782426e-08,0,2.66693631031157e-08,0,4.7966952141222e-08
"732",732,0,9.38515443123398e-10,0,2.41805385144002e-07,0,3.365748503941e-08,0,0.00077969742719066,0,0.000240814736351793,0,0.000284162291748513,0,0.000865163968014544,0,1.58881962243305e-08,0,2.53358949479599e-08,0,4.55686045341609e-08
"733",733,0,8.91589670967228e-10,0,2.29715115886802e-07,0,3.19746107874395e-08,0,0.000740712555831127,0,0.000228773999534203,0,0.000269954177161087,0,0.000821905769613817,0,1.5093786413114e-08,0,2.40691002005619e-08,0,4.32901743074528e-08
"734",734,0,8.47010187418867e-10,0,2.18229360092462e-07,0,3.03758802480675e-08,0,0.000703676928039571,0,0.000217335299557493,0,0.000256456468303033,0,0.000780810481133126,0,1.43390970924583e-08,0,2.28656451905338e-08,0,4.11256655920802e-08
"735",735,0,8.04659678047924e-10,0,2.07317892087839e-07,0,2.88570862356641e-08,0,0.000668493081637592,0,0.000206468534579618,0,0.000243633644887881,0,0.00074176995707647,0,1.36221422378354e-08,0,2.17223629310071e-08,0,3.90693823124762e-08
"736",736,0,7.64426694145527e-10,0,1.96951997483447e-07,0,2.74142319238809e-08,0,0.000635068427555713,0,0.000196145107850637,0,0.000231451962643487,0,0.000704681459222647,0,1.29410351259436e-08,0,2.06362447844568e-08,0,3.71159131968524e-08
"737",737,0,7.26205359438251e-10,0,1.87104397609275e-07,0,2.60435203276869e-08,0,0.000603315006177927,0,0.000186337852458106,0,0.000219879364511313,0,0.000669447386261514,0,1.22939833696464e-08,0,1.96044325452339e-08,0,3.52601175370097e-08
"738",738,0,6.89895091466339e-10,0,1.77749177728811e-07,0,2.47413443113025e-08,0,0.000573149255869031,0,0.0001770209598352,0,0.000208885396285747,0,0.000635975016948439,0,1.16792842011641e-08,0,1.86242109179722e-08,0,3.34971116601593e-08
"739",739,0,6.55400336893022e-10,0,1.6886171884237e-07,0,2.35042770957374e-08,0,0.000544491793075579,0,0.00016816991184344,0,0.00019844112647146,0,0.000604176266101017,0,1.10953199911059e-08,0,1.76930003720736e-08,0,3.18222560771513e-08
"740",740,0,6.22630320048371e-10,0,1.60418632900252e-07,0,2.23290632409505e-08,0,0.0005172672034218,0,0.000159761416251268,0,0.000188519070147887,0,0.000573967452795966,0,1.05405539915506e-08,0,1.68083503534699e-08,0,3.02311432732937e-08
"741",741,0,5.91498804045952e-10,0,1.52397701255239e-07,0,2.1212610078903e-08,0,0.00049140384325071,0,0.000151773345438705,0,0.000179093116640493,0,0.000545269080156167,0,1.00135262919731e-08,0,1.59679328357964e-08,0,2.8719586109629e-08
"742",742,0,5.61923863843654e-10,0,1.44777816192477e-07,0,2.01519795749579e-08,0,0.000466833651088175,0,0.00014418467816677,0,0.000170138460808468,0,0.000518005626148359,0,9.51284997737441e-09,0,1.51695361940066e-08,0,2.72836068041476e-08
"743",743,0,5.33827670651472e-10,0,1.37538925382853e-07,0,1.914438059621e-08,0,0.000443491968533766,0,0.000136975444258431,0,0.000161631537768045,0,0.000492105344840941,0,9.03720747850569e-09,0,1.44110593843063e-08,0,2.59194264639402e-08
"744",744,0,5.07136287118898e-10,0,1.30661979113711e-07,0,1.81871615663995e-08,0,0.000421317370107078,0,0.00013012667204551,0,0.000153549960879642,0,0.000467500077598894,0,8.5853471045804e-09,0,1.3690506415091e-08,0,2.46234551407432e-08
"745",745,0,4.81779472762953e-10,0,1.24128880158025e-07,0,1.72778034880795e-08,0,0.000400251501601724,0,0.000123620338443234,0,0.00014587246283566,0,0.000444125073718949,0,8.15607974935138e-09,0,1.30059810943364e-08,0,2.3392282383706e-08
"746",746,0,4.57690499124805e-10,0,1.17922436150124e-07,0,1.64139133136755e-08,0,0.000380238926521638,0,0.000117439321521072,0,0.000138578839693877,0,0.000421918820033002,0,7.74827576188381e-09,0,1.23556820396196e-08,0,2.22226682645207e-08
"747",747,0,4.34805974168565e-10,0,1.12026314342618e-07,0,1.55932176479917e-08,0,0.000361226980195556,0,0.000111567355445019,0,0.000131649897709183,0,0.000400822879031352,0,7.36086197378962e-09,0,1.17378979376386e-08,0,2.11115348512947e-08
"748",748,0,4.13065675460137e-10,0,1.06424998625487e-07,0,1.48135567655922e-08,0,0.000343165631185778,0,0.000105988987672768,0,0.000125067402823724,0,0.000380781735079784,0,6.99281887510014e-09,0,1.11510030407567e-08,0,2.005595810873e-08
"749",749,0,3.9241239168713e-10,0,1.01103748694212e-07,0,1.40728789273126e-08,0,0.000326007349626489,0,0.000100689538289129,0,0.000118814032682538,0,0.000361742648325795,0,6.64317793134513e-09,0,1.05934528887189e-08,0,1.90531602032935e-08
"750",750,0,3.72791772102774e-10,0,9.60485612595018e-08,0,1.33692349809469e-08,0,0.000309706982145165,0,9.56550613746729e-05,0,0.000112873331048411,0,0.000343655515909505,0,6.31101903477788e-09,0,1.00637802442829e-08,0,1.81005021931288e-08
"751",751,0,3.54152183497635e-10,0,9.12461331965267e-08,0,1.27007732318996e-08,0,0.000294221633037906,0,9.08723083059393e-05,0,0.000107229664495991,0,0.00032647274011403,0,5.99546808303898e-09,0,9.56059123206878e-09,0,1.71954770834724e-08
"752",752,0,3.36444574322753e-10,0,8.66838265367004e-08,0,1.20657345703046e-08,0,0.000279510551386011,0,8.63286928906423e-05,0,0.000101868181271191,0,0.000310149103108329,0,5.69569467888703e-09,0,9.08256167046534e-09,0,1.63357032292987e-08
"753",753,0,3.19622345606616e-10,0,8.23496352098654e-08,0,1.14624478417894e-08,0,0.000265535023816711,0,8.20122582461102e-05,0,9.67747722076314e-05,0,0.000294641647952912,0,5.41090994494268e-09,0,8.62843358694207e-09,0,1.55189180678338e-08
"754",754,0,3.03641228326285e-10,0,7.82321534493721e-08,0,1.08893254496999e-08,0,0.000252258272625875,0,7.79116453338047e-05,0,9.19360335972499e-05,0,0.000279909565555266,0,5.14036444769555e-09,0,8.19701190759497e-09,0,1.47429721644421e-08
"755",755,0,2.88459166909971e-10,0,7.43205457769035e-08,0,1.03448591772149e-08,0,0.000239645358994581,0,7.40160630671145e-05,0,8.73392319173874e-05,0,0.000265914087277503,0,4.88334622531077e-09,0,7.78716131221522e-09,0,1.400582355622e-08
"756",756,0,2.74036208564472e-10,0,7.06045184880583e-08,0,9.82761621835416e-09,0,0.000227663091044852,0,7.03152599137587e-05,0,8.2972270321518e-05,0,0.000252618382913628,0,4.63917891404523e-09,0,7.39780324660446e-09,0,1.3305532378409e-08
"757",757,0,2.60334398136248e-10,0,6.70742925636554e-08,0,9.33623540743645e-09,0,0.00021627993649261,0,6.67994969180708e-05,0,7.88236568054421e-05,0,0.000239987463767947,0,4.40721996834297e-09,0,7.02791308427423e-09,0,1.26402557594886e-08
"758",758,0,2.47317678229436e-10,0,6.37205779354726e-08,0,8.86942363706463e-09,0,0.000205465939667979,0,6.34595220721673e-05,0,7.488247396517e-05,0,0.000227988090579549,0,4.18685896992582e-09,0,6.67651743006052e-09,0,1.20082429715141e-08
"759",759,0,2.34951794317964e-10,0,6.0534549038699e-08,0,8.4259524552114e-09,0,0.00019519264268458,0,6.02865459685589e-05,0,7.11383502669115e-05,0,0.000216588686050572,0,3.97751602142953e-09,0,6.3426915585575e-09,0,1.14078308229384e-08
"760",760,0,2.23204204602066e-10,0,5.75078215867641e-08,0,8.00465483245083e-09,0,0.000185433010550351,0,5.7272218670131e-05,0,6.75814327535659e-05,0,0.000205759251748043,0,3.77864022035805e-09,0,6.02555698062962e-09,0,1.08374392817915e-08
"761",761,0,2.12043994371963e-10,0,5.46324305074259e-08,0,7.60442209082829e-09,0,0.000176161360022834,0,5.44086077366244e-05,0,6.42023611158876e-05,0,0.000195471289160641,0,3.58970820934015e-09,0,5.72427913159814e-09,0,1.02955673177019e-08
"762",762,0,2.01441794653365e-10,0,5.19008089820546e-08,0,7.22420098628687e-09,0,0.000167353292021692,0,5.16881773497932e-05,0,6.09922430600933e-05,0,0.000185697724702609,0,3.41022279887314e-09,0,5.43806517501823e-09,0,9.78078895181683e-09
"763",763,0,1.91369704920696e-10,0,4.93057685329518e-08,0,6.86299093697253e-09,0,0.000158985627420607,0,4.91037684823035e-05,0,5.79426309070886e-05,0,0.000176412838467479,0,3.23971165892949e-09,0,5.16616191626732e-09,0,9.29174950422599e-09
"764",764,0,1.81801219674662e-10,0,4.68404801063042e-08,0,6.5198413901239e-09,0,0.000151036346049577,0,4.66485800581884e-05,0,5.50454993617342e-05,0,0.000167592196544105,0,3.07772607598301e-09,0,4.90785382045396e-09,0,8.82716202901469e-09
"765",765,0,1.72711158690928e-10,0,4.4498456100989e-08,0,6.19384932061771e-09,0,0.000143484528747098,0,4.43161510552789e-05,0,5.22932243936475e-05,0,0.000159212586716899,0,2.92383977218386e-09,0,4.66246112943126e-09,0,8.38580392756395e-09
"766",766,0,1.64075600756382e-10,0,4.22735332959396e-08,0,5.88415685458682e-09,0,0.000136310302309743,0,4.2100343502515e-05,0,4.96785631739651e-05,0,0.000151251957381054,0,2.77764778357467e-09,0,4.42933807295969e-09,0,7.96651373118575e-09
"767",767,0,1.55871820718563e-10,0,4.01598566311426e-08,0,5.58994901185748e-09,0,0.000129494787194256,0,3.99953263273892e-05,0,4.71946350152668e-05,0,0.000143689359512002,0,2.63876539439594e-09,0,4.20787116931171e-09,0,7.56818804462647e-09
"768",768,0,1.48078229682635e-10,0,3.81518637995855e-08,0,5.31045156126461e-09,0,0.000123020047834543,0,3.79955600110198e-05,0,4.48349032645035e-05,0,0.000136504891536402,0,2.50682712467614e-09,0,3.99747761084612e-09,0,7.18977864239514e-09
"769",769,0,1.40674318198503e-10,0,3.62442706096062e-08,0,5.04492898320138e-09,0,0.000116869045442816,0,3.60957820104688e-05,0,4.25931581012783e-05,0,0.000129679646959582,0,2.38148576844233e-09,0,3.79760373030382e-09,0,6.83028971027539e-09
"770",770,0,1.33640602288578e-10,0,3.44320570791259e-08,0,4.79268253404131e-09,0,0.000111025593170675,0,3.42909929099453e-05,0,4.04635001962144e-05,0,0.000123195664611602,0,2.26241148002022e-09,0,3.60772354378863e-09,0,6.48877522476162e-09
"771",771,0,1.26958572174149e-10,0,3.27104542251696e-08,0,4.55304840733924e-09,0,0.000105474313512142,0,3.25764432644481e-05,0,3.84403251864037e-05,0,0.000117035881381022,0,2.1492909060192e-09,0,3.4273373665992e-09,0,6.16433646352354e-09
"772",772,0,1.20610643565442e-10,0,3.10749315139111e-08,0,4.32539598697228e-09,0,0.000100200597836534,0,3.09476211012257e-05,0,3.65183089270835e-05,0,0.000111184087311971,0,2.04182636071824e-09,0,3.25597049826924e-09,0,5.85611964034736e-09
"773",773,0,1.14580111387169e-10,0,2.95211849382156e-08,0,4.10912618762367e-09,0,9.51905679447077e-05,0,2.94002400461644e-05,0,3.46923934807293e-05,0,0.000105624882946373,0,1.93973504268233e-09,0,3.09317197335577e-09,0,5.56331365832999e-09
"774",774,0,1.08851105817811e-10,0,2.80451256913048e-08,0,3.90366987824248e-09,0,9.04310395474723e-05,0,2.79302280438562e-05,0,3.29577738066929e-05,0,0.000100343638799054,0,1.84274829054822e-09,0,2.93851337468799e-09,0,5.28514797541349e-09
"775",775,0,1.0340855052692e-10,0,2.66428694067395e-08,0,3.70848638433036e-09,0,8.59094875700987e-05,0,2.65337166416634e-05,0,3.13098851163582e-05,0,9.53264568591013e-05,0,1.7506108760208e-09,0,2.79158770595359e-09,0,5.02089057664282e-09
"776",776,0,9.82381230005744e-11,0,2.53107259364026e-08,0,3.52306206511384e-09,0,8.16140131915938e-05,0,2.52070308095802e-05,0,2.97443908605403e-05,0,9.05601340161463e-05,0,1.66308033221976e-09,0,2.65200832065591e-09,0,4.76984604781068e-09
"777",777,0,9.33262168505457e-11,0,2.40451896395824e-08,0,3.34690896185815e-09,0,7.75333125320141e-05,0,2.39466792691012e-05,0,2.82571713175133e-05,0,8.60321273153389e-05,0,1.57992631560878e-09,0,2.51940790462311e-09,0,4.53135374542014e-09
"778",778,0,8.86599060080184e-11,0,2.28429301576033e-08,0,3.17956351376524e-09,0,7.36566469054134e-05,0,2.27493453056461e-05,0,2.68443127516376e-05,0,8.1730520949572e-05,0,1.50092999982834e-09,0,2.39343750939196e-09,0,4.30478605814914e-09
"779",779,0,8.42269107076175e-11,0,2.17007836497232e-08,0,3.02058533807698e-09,0,6.99738145601427e-05,0,2.16118780403638e-05,0,2.55020971140557e-05,0,7.76439949020934e-05,0,1.42588349983692e-09,0,2.27376563392236e-09,0,4.08954675524168e-09
"780",780,0,8.00155651722366e-11,0,2.0615744467237e-08,0,2.86955607117313e-09,0,6.64751238321356e-05,0,2.05312841383456e-05,0,2.4226992258353e-05,0,7.37617951569887e-05,0,1.35458932484507e-09,0,2.16007735222624e-09,0,3.8850694174796e-09
"781",781,0,7.60147869136248e-11,0,1.95849572438751e-08,0,2.72607826761447e-09,0,6.31513676405288e-05,0,1.95047199314284e-05,0,2.30156426454353e-05,0,7.00737053991393e-05,0,1.28685985860282e-09,0,2.05207348461493e-09,0,3.69081594660562e-09
"782",782,0,7.22140475679435e-11,0,1.86057093816814e-08,0,2.58977435423375e-09,0,5.99937992585024e-05,0,1.85294839348569e-05,0,2.18648605131635e-05,0,6.65700201291823e-05,0,1.22251686567268e-09,0,1.94946981038418e-09,0,3.50627514927533e-09
"783",783,0,6.86033451895464e-11,0,1.76754239125973e-08,0,2.46028563652206e-09,0,5.69941092955773e-05,0,1.76030097381141e-05,0,2.07716174875054e-05,0,6.32415191227232e-05,0,1.16139102238905e-09,0,1.85199631986497e-09,0,3.33096139181157e-09
"784",784,0,6.51731779300690e-11,0,1.67916527169675e-08,0,2.33727135469596e-09,0,5.41444038307984e-05,0,1.67228592512084e-05,0,1.97330366131301e-05,0,6.00794431665871e-05,0,1.10332147126959e-09,0,1.75939650387172e-09,0,3.16441332222099e-09
"785",785,0,6.19145190335656e-11,0,1.59520700811191e-08,0,2.22040778696116e-09,0,5.14371836392585e-05,0,1.5886716288648e-05,0,1.87463847824736e-05,0,5.70754710082577e-05,0,1.04815539770611e-09,0,1.67142667867814e-09,0,3.00619265610994e-09
"786",786,0,5.88187930818873e-11,0,1.51544665770631e-08,0,2.1093873976131e-09,0,4.88653244572955e-05,0,1.50923804742156e-05,0,1.78090655433499e-05,0,5.42216974578448e-05,0,9.95747627820808e-10,0,1.58785534474423e-09,0,2.85588302330444e-09
"787",787,0,5.5877853427793e-11,0,1.439674324821e-08,0,2.00391802773245e-09,0,4.64220582344308e-05,0,1.43377614505048e-05,0,1.69186122661824e-05,0,5.15106125849526e-05,0,9.45960246429768e-10,0,1.50846257750702e-09,0,2.71308887213922e-09
"788",788,0,5.30839607564033e-11,0,1.36769060857995e-08,0,1.90372212634583e-09,0,4.41009553227092e-05,0,1.36208733779795e-05,0,1.60726816528733e-05,0,4.89350819557049e-05,0,8.98662234108279e-10,0,1.43303944863167e-09,0,2.57743442853226e-09
"789",789,0,5.04297627185831e-11,0,1.29930607815095e-08,0,1.80853602002853e-09,0,4.18959075565738e-05,0,1.29398297090806e-05,0,1.52690475702296e-05,0,4.64883278579197e-05,0,8.53729122402865e-10,0,1.36138747620009e-09,0,2.44856270710565e-09
"790",790,0,4.7908274582654e-11,0,1.2343407742434e-08,0,1.71810921902711e-09,0,3.98011121787451e-05,0,1.22928382236265e-05,0,1.45055951917181e-05,0,4.41639114650237e-05,0,8.11042666282722e-10,0,1.29331810239008e-09,0,2.32613457175036e-09
"791",791,0,4.55128608535213e-11,0,1.17262373553123e-08,0,1.63220375807575e-09,0,3.78110565698078e-05,0,1.16781963124452e-05,0,1.37803154321322e-05,0,4.19557158917725e-05,0,7.70490532968586e-10,0,1.22865219727058e-09,0,2.20982784316285e-09
"792",792,0,4.32372178108452e-11,0,1.11399254875467e-08,0,1.55059357017197e-09,0,3.59205037413174e-05,0,1.1094286496823e-05,0,1.30912996605256e-05,0,3.98579300971839e-05,0,7.31966006320157e-10,0,1.16721958740705e-09,0,2.0993364510047e-09
"793",793,0,4.1075356920303e-11,0,1.05829292131694e-08,0,1.47306389166337e-09,0,3.41244785542516e-05,0,1.05395721719818e-05,0,1.24367346774993e-05,0,3.78650335923247e-05,0,6.95367706004149e-10,0,1.1088586080367e-09,0,1.99436962845447e-09
"794",794,0,3.90215890742878e-11,0,1.00537827525109e-08,0,1.3994106970802e-09,0,3.2418254626539e-05,0,1.00125935633827e-05,0,1.18148979436244e-05,0,3.59717819127085e-05,0,6.60599320703941e-10,0,1.05341567763486e-09,0,1.89465114703175e-09
